transaction_id,customer_id,product_id,product_name,category,unit_price,quantity,total_amount,discount_percent,transaction_date,payment_method,status,shipping_address_state,device,session_id,revenue,shipping_cost
TXN003800,411,108,Coffee Maker 12-Cup,Home & Kitchen,76.49,1,76.49,15,2024-04-21 14:58:30,Google Pay,Cancelled,CA,Desktop,SES573603,22.95,5.79
TXN003801,707,118,Hiking Backpack 40L,Sports,71.99,1,71.99,10,2024-09-07 14:58:30,Apple Pay,Completed,MA,Mobile,SES878138,21.6,0.6
TXN003802,710,102,Organic Green Tea (50 bags),Groceries,9.99,1,9.99,20,2024-07-28 14:58:30,PayPal,Completed,AZ,Mobile,SES664879,3.0,12.93
TXN003803,638,104,Python Programming Book,Books,45.0,1,45.0,0,2024-05-21 14:58:30,Debit Card,Completed,TX,Tablet,SES893835,13.5,4.04
TXN003804,77,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2025-01-14 14:58:30,Credit Card,Pending,NY,Mobile,SES352071,39.0,6.49
TXN003805,517,112,Mechanical Keyboard,Electronics,95.99,1,95.99,20,2025-09-30 14:58:30,PayPal,Cancelled,CA,Mobile,SES566590,28.8,14.44
TXN003806,501,101,Wireless Bluetooth Headphones,Electronics,67.99,1,67.99,15,2025-08-31 14:58:30,Google Pay,Pending,WA,Desktop,SES115806,20.4,10.34
TXN003807,120,101,Wireless Bluetooth Headphones,Electronics,63.99,1,63.99,20,2024-03-02 14:58:30,Google Pay,Completed,MI,Desktop,SES657531,19.2,11.19
TXN003808,96,120,Data Science Handbook,Books,59.99,1,59.99,0,2025-11-17 14:58:30,Credit Card,Pending,AZ,Mobile,SES425148,18.0,8.18
TXN003809,186,118,Hiking Backpack 40L,Sports,67.99,1,67.99,15,2025-05-30 14:58:30,Credit Card,Pending,TX,Desktop,SES441660,20.4,6.47
TXN003810,123,115,Noise Cancelling Earbuds,Electronics,159.99,1,159.99,20,2025-04-05 14:58:30,Google Pay,Completed,CO,Desktop,SES408702,48.0,1.0
TXN003811,1067,111,Organic Protein Powder,Health,54.99,2,109.98,0,2025-11-01 14:58:30,Credit Card,Completed,TX,Mobile,SES760150,32.99,4.01
TXN003812,1027,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2025-06-20 14:58:30,Apple Pay,Completed,IL,Desktop,SES406416,60.0,3.31
TXN003813,66,106,Yoga Mat Premium,Sports,30.59,1,30.59,15,2025-02-23 14:58:30,Credit Card,Pending,TX,Mobile,SES503902,9.18,4.21
TXN003814,953,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2024-01-04 14:58:30,Google Pay,Completed,CA,Desktop,SES327225,12.9,9.48
TXN003815,1065,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2024-08-14 14:58:30,Apple Pay,Completed,MA,Desktop,SES961316,24.0,5.31
TXN003816,252,118,Hiking Backpack 40L,Sports,63.99,1,63.99,20,2024-08-18 14:58:30,Debit Card,Completed,CA,Desktop,SES989303,19.2,8.74
TXN003817,756,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2024-04-13 14:58:30,Credit Card,Completed,CO,Desktop,SES185659,12.0,2.15
TXN003818,733,104,Python Programming Book,Books,40.5,1,40.5,10,2024-12-27 14:58:30,PayPal,Completed,MA,Mobile,SES369746,12.15,4.92
TXN003819,850,107,LED Desk Lamp,Electronics,36.54,1,36.54,15,2024-04-22 14:58:30,Debit Card,Cancelled,FL,Mobile,SES452984,10.96,10.76
TXN003820,573,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-11-29 14:58:30,Google Pay,Pending,CA,Mobile,SES256864,24.0,6.1
TXN003821,802,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2025-01-05 14:58:30,Google Pay,Completed,TX,Desktop,SES258952,12.0,14.55
TXN003822,317,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2025-01-14 14:58:30,PayPal,Completed,TX,Mobile,SES622715,36.0,6.77
TXN003823,432,111,Organic Protein Powder,Health,49.49,1,49.49,10,2024-12-19 14:58:30,Apple Pay,Completed,CA,Mobile,SES682854,14.85,10.1
TXN003824,466,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2025-10-17 14:58:30,Debit Card,Cancelled,TX,Mobile,SES257770,60.0,2.72
TXN003825,675,120,Data Science Handbook,Books,59.99,2,119.98,0,2024-10-01 14:58:30,Apple Pay,Completed,IL,Mobile,SES453428,35.99,11.41
TXN003826,1030,114,Resistance Bands Set,Sports,17.99,1,17.99,10,2025-05-07 14:58:30,PayPal,Completed,MI,Mobile,SES914731,5.4,13.68
TXN003827,303,108,Coffee Maker 12-Cup,Home & Kitchen,80.99,1,80.99,10,2024-11-13 14:58:30,Credit Card,Cancelled,IL,Desktop,SES279939,24.3,1.24
TXN003828,86,112,Mechanical Keyboard,Electronics,89.99,1,89.99,25,2025-05-30 14:58:30,Apple Pay,Refunded,GA,Mobile,SES770560,27.0,10.51
TXN003829,77,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-10-25 14:58:30,PayPal,Pending,CA,Desktop,SES198186,6.0,5.29
TXN003830,835,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-11-07 14:58:30,Debit Card,Completed,GA,Mobile,SES112492,3.75,1.81
TXN003831,58,105,Stainless Steel Water Bottle,Home & Kitchen,22.49,1,22.49,10,2025-02-24 14:58:30,PayPal,Cancelled,TX,Mobile,SES693226,6.75,4.75
TXN003832,538,117,Portable Charger 20000mAh,Electronics,35.99,1,35.99,10,2025-10-08 14:58:30,PayPal,Cancelled,TX,Tablet,SES325516,10.8,14.69
TXN003833,268,111,Organic Protein Powder,Health,43.99,2,87.98,20,2024-02-09 14:58:30,Apple Pay,Completed,MA,Desktop,SES131635,26.39,12.05
TXN003834,238,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2024-07-31 14:58:30,Credit Card,Cancelled,TX,Mobile,SES634734,30.0,8.76
TXN003835,484,104,Python Programming Book,Books,45.0,1,45.0,0,2025-05-21 14:58:30,Debit Card,Cancelled,NY,Desktop,SES277537,13.5,4.3
TXN003836,218,108,Coffee Maker 12-Cup,Home & Kitchen,89.99,1,89.99,0,2025-05-08 14:58:30,Apple Pay,Completed,GA,Mobile,SES418366,27.0,9.29
TXN003837,364,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2025-01-23 14:58:30,Google Pay,Completed,WA,Mobile,SES871922,27.0,13.83
TXN003838,45,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2025-07-21 14:58:30,Apple Pay,Refunded,MI,Desktop,SES320369,7.5,3.53
TXN003839,29,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2025-08-07 14:58:30,Debit Card,Refunded,TX,Tablet,SES886383,24.0,1.34
TXN003840,322,117,Portable Charger 20000mAh,Electronics,39.99,2,79.98,0,2025-06-03 14:58:30,Apple Pay,Completed,FL,Mobile,SES117031,23.99,12.68
TXN003841,805,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-10-31 14:58:30,Debit Card,Refunded,GA,Desktop,SES902111,39.0,2.77
TXN003842,185,119,Instant Pot 6-Quart,Home & Kitchen,89.99,2,179.98,0,2025-06-27 14:58:30,Apple Pay,Pending,MI,Mobile,SES586604,53.99,13.72
TXN003843,55,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2024-09-04 14:58:30,PayPal,Completed,GA,Desktop,SES365909,3.75,14.02
TXN003844,468,106,Yoga Mat Premium,Sports,32.39,1,32.39,10,2024-09-29 14:58:30,PayPal,Refunded,IL,Mobile,SES696866,9.72,5.75
TXN003845,871,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-02-11 14:58:30,Debit Card,Completed,CA,Desktop,SES218222,6.0,9.71
TXN003846,758,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2024-05-22 14:58:30,Debit Card,Completed,MI,Tablet,SES119343,12.9,1.95
TXN003847,449,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2024-11-05 14:58:30,Google Pay,Completed,PA,Tablet,SES902567,24.0,13.82
TXN003848,559,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2024-09-02 14:58:30,Debit Card,Cancelled,NY,Desktop,SES144797,12.0,1.62
TXN003849,692,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2025-06-06 14:58:30,Credit Card,Completed,TX,Tablet,SES675565,12.9,3.13
TXN003850,39,120,Data Science Handbook,Books,59.99,3,179.97,0,2025-04-08 14:58:30,Apple Pay,Cancelled,MI,Mobile,SES672891,53.99,8.68
TXN003851,265,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2024-02-06 14:58:30,Apple Pay,Completed,CA,Mobile,SES300319,9.0,5.99
TXN003852,960,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2025-05-21 14:58:30,Debit Card,Cancelled,PA,Mobile,SES866603,3.75,11.64
TXN003853,40,114,Resistance Bands Set,Sports,17.99,1,17.99,10,2025-01-31 14:58:30,Debit Card,Completed,CA,Mobile,SES905707,5.4,4.48
TXN003854,855,109,Wireless Mouse,Electronics,29.99,2,59.98,0,2024-03-25 14:58:30,Debit Card,Cancelled,FL,Mobile,SES992848,17.99,7.47
TXN003855,793,111,Organic Protein Powder,Health,49.49,1,49.49,10,2025-09-14 14:58:30,Debit Card,Completed,NY,Desktop,SES804001,14.85,3.91
TXN003856,573,103,Running Shoes - Nike Air,Sports,116.99,2,233.98,10,2024-11-19 14:58:30,PayPal,Completed,MA,Desktop,SES203823,70.19,1.32
TXN003857,485,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-11-10 14:58:30,Apple Pay,Completed,NY,Mobile,SES734455,24.0,13.0
TXN003858,627,113,Air Purifier HEPA,Home & Kitchen,159.99,1,159.99,20,2024-05-14 14:58:30,Google Pay,Pending,CA,Desktop,SES142359,48.0,6.81
TXN003859,671,113,Air Purifier HEPA,Home & Kitchen,159.99,3,479.97,20,2024-04-20 14:58:30,PayPal,Completed,IL,Desktop,SES405758,143.99,12.12
TXN003860,704,120,Data Science Handbook,Books,53.99,1,53.99,10,2025-01-18 14:58:30,Apple Pay,Completed,MA,Desktop,SES935106,16.2,3.66
TXN003861,358,108,Coffee Maker 12-Cup,Home & Kitchen,80.99,1,80.99,10,2024-03-08 14:58:30,PayPal,Pending,AZ,Mobile,SES231425,24.3,10.57
TXN003862,892,116,Smart Home Speaker,Electronics,89.99,1,89.99,10,2024-06-06 14:58:30,Credit Card,Pending,NY,Desktop,SES373556,27.0,3.96
TXN003863,733,102,Organic Green Tea (50 bags),Groceries,12.49,2,24.98,0,2024-01-04 14:58:30,PayPal,Completed,GA,Mobile,SES734861,7.49,4.13
TXN003864,688,110,Fitness Tracker Watch,Electronics,134.99,1,134.99,10,2024-03-16 14:58:30,Google Pay,Pending,TX,Mobile,SES716846,40.5,9.7
TXN003865,1050,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2025-08-10 14:58:30,Apple Pay,Pending,MI,Mobile,SES710530,24.0,4.63
TXN003866,415,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2024-06-09 14:58:30,PayPal,Completed,TX,Desktop,SES574628,24.0,7.59
TXN003867,237,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2024-07-13 14:58:30,PayPal,Completed,MA,Mobile,SES291808,27.0,3.27
TXN003868,722,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-04-01 14:58:30,Credit Card,Completed,PA,Mobile,SES494816,24.0,5.29
TXN003869,773,102,Organic Green Tea (50 bags),Groceries,11.24,1,11.24,10,2025-06-12 14:58:30,Debit Card,Completed,TX,Mobile,SES134969,3.37,13.55
TXN003870,1039,117,Portable Charger 20000mAh,Electronics,33.99,1,33.99,15,2025-06-04 14:58:30,Credit Card,Refunded,WA,Mobile,SES935432,10.2,9.32
TXN003871,715,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-12-29 14:58:30,Debit Card,Pending,TX,Mobile,SES150946,39.0,9.16
TXN003872,1021,114,Resistance Bands Set,Sports,19.99,2,39.98,0,2025-06-17 14:58:30,Debit Card,Completed,FL,Mobile,SES380673,11.99,4.39
TXN003873,595,111,Organic Protein Powder,Health,54.99,2,109.98,0,2025-09-10 14:58:30,Google Pay,Completed,IL,Desktop,SES822611,32.99,0.55
TXN003874,1051,112,Mechanical Keyboard,Electronics,119.99,1,119.99,0,2025-07-08 14:58:30,Credit Card,Pending,WA,Mobile,SES383664,36.0,8.8
TXN003875,743,101,Wireless Bluetooth Headphones,Electronics,63.99,1,63.99,20,2025-08-06 14:58:30,Debit Card,Pending,NY,Desktop,SES240246,19.2,0.17
TXN003876,138,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2024-08-07 14:58:30,PayPal,Completed,AZ,Desktop,SES270316,27.0,3.02
TXN003877,742,112,Mechanical Keyboard,Electronics,119.99,2,239.98,0,2025-10-28 14:58:30,Debit Card,Completed,TX,Tablet,SES634227,71.99,0.56
TXN003878,310,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2024-08-27 14:58:30,PayPal,Completed,TX,Tablet,SES494436,7.5,7.63
TXN003879,610,106,Yoga Mat Premium,Sports,28.79,1,28.79,20,2024-09-29 14:58:30,Credit Card,Completed,MI,Mobile,SES597877,8.64,8.38
TXN003880,495,104,Python Programming Book,Books,45.0,1,45.0,0,2024-01-25 14:58:30,Credit Card,Completed,MI,Mobile,SES639309,13.5,10.03
TXN003881,163,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-03-16 14:58:30,Credit Card,Cancelled,WA,Desktop,SES380140,39.0,13.22
TXN003882,376,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2025-05-13 14:58:30,Apple Pay,Completed,NY,Desktop,SES787601,27.0,12.56
TXN003883,1029,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2024-03-28 14:58:30,Debit Card,Completed,TX,Desktop,SES277591,9.0,12.03
TXN003884,753,119,Instant Pot 6-Quart,Home & Kitchen,89.99,1,89.99,0,2024-08-23 14:58:30,Apple Pay,Pending,GA,Desktop,SES898834,27.0,14.24
TXN003885,128,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2024-10-29 14:58:30,Google Pay,Completed,NY,Desktop,SES998569,60.0,5.01
TXN003886,466,106,Yoga Mat Premium,Sports,30.59,1,30.59,15,2024-04-30 14:58:30,Google Pay,Cancelled,WA,Desktop,SES306900,9.18,6.79
TXN003887,505,113,Air Purifier HEPA,Home & Kitchen,169.99,2,339.98,15,2025-09-24 14:58:30,Credit Card,Completed,TX,Mobile,SES127163,101.99,4.33
TXN003888,963,102,Organic Green Tea (50 bags),Groceries,12.49,2,24.98,0,2025-08-29 14:58:30,Apple Pay,Completed,TX,Desktop,SES855809,7.49,7.76
TXN003889,828,110,Fitness Tracker Watch,Electronics,119.99,1,119.99,20,2025-04-02 14:58:30,PayPal,Pending,AZ,Mobile,SES752042,36.0,1.44
TXN003890,196,103,Running Shoes - Nike Air,Sports,129.99,3,389.97,0,2025-03-27 14:58:30,PayPal,Completed,CA,Mobile,SES174557,116.99,5.31
TXN003891,342,103,Running Shoes - Nike Air,Sports,116.99,1,116.99,10,2025-09-30 14:58:30,Apple Pay,Completed,CA,Mobile,SES880686,35.1,12.31
TXN003892,257,118,Hiking Backpack 40L,Sports,63.99,2,127.98,20,2024-09-24 14:58:30,Apple Pay,Cancelled,TX,Mobile,SES528493,38.39,2.32
TXN003893,784,106,Yoga Mat Premium,Sports,35.99,1,35.99,0,2025-09-07 14:58:30,Google Pay,Pending,TX,Mobile,SES410298,10.8,13.43
TXN003894,824,118,Hiking Backpack 40L,Sports,63.99,1,63.99,20,2024-10-27 14:58:30,Credit Card,Completed,AZ,Desktop,SES272867,19.2,3.8
TXN003895,613,117,Portable Charger 20000mAh,Electronics,39.99,2,79.98,0,2025-09-17 14:58:30,Credit Card,Completed,CO,Mobile,SES185028,23.99,12.33
TXN003896,533,106,Yoga Mat Premium,Sports,35.99,3,107.97,0,2025-07-11 14:58:30,Debit Card,Completed,CA,Desktop,SES598661,32.39,7.41
TXN003897,887,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-12-02 14:58:30,PayPal,Refunded,NY,Desktop,SES466581,6.0,10.52
TXN003898,446,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-09-16 14:58:30,Google Pay,Completed,FL,Mobile,SES664915,39.0,7.45
TXN003899,757,112,Mechanical Keyboard,Electronics,95.99,1,95.99,20,2025-09-29 14:58:30,Credit Card,Completed,CA,Tablet,SES513917,28.8,3.66
TXN003900,343,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2025-11-21 14:58:30,Debit Card,Completed,AZ,Desktop,SES886948,9.0,9.03
TXN003901,513,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2024-11-28 14:58:30,Credit Card,Completed,GA,Mobile,SES277901,12.9,3.3
TXN003902,434,120,Data Science Handbook,Books,59.99,1,59.99,0,2024-03-15 14:58:30,Google Pay,Cancelled,AZ,Mobile,SES451292,18.0,7.88
TXN003903,1067,102,Organic Green Tea (50 bags),Groceries,12.49,3,37.47,0,2025-10-19 14:58:30,Credit Card,Pending,PA,Tablet,SES145678,11.24,10.58
TXN003904,699,103,Running Shoes - Nike Air,Sports,116.99,1,116.99,10,2025-11-20 14:58:30,Credit Card,Pending,FL,Tablet,SES789507,35.1,5.74
TXN003905,109,115,Noise Cancelling Earbuds,Electronics,199.99,1,199.99,0,2024-11-06 14:58:30,PayPal,Completed,TX,Desktop,SES884354,60.0,4.33
TXN003906,844,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2025-10-29 14:58:30,Apple Pay,Refunded,CA,Desktop,SES845251,12.9,8.52
TXN003907,437,101,Wireless Bluetooth Headphones,Electronics,71.99,1,71.99,10,2024-11-14 14:58:30,Debit Card,Pending,IL,Desktop,SES328547,21.6,6.67
TXN003908,978,101,Wireless Bluetooth Headphones,Electronics,63.99,3,191.97,20,2024-12-16 14:58:30,PayPal,Cancelled,FL,Desktop,SES171775,57.59,12.44
TXN003909,236,120,Data Science Handbook,Books,59.99,1,59.99,0,2024-12-03 14:58:30,Google Pay,Completed,IL,Desktop,SES867799,18.0,5.21
TXN003910,46,104,Python Programming Book,Books,38.25,1,38.25,15,2024-01-26 14:58:30,Google Pay,Cancelled,TX,Tablet,SES346532,11.48,2.23
TXN003911,162,113,Air Purifier HEPA,Home & Kitchen,199.99,2,399.98,0,2025-03-11 14:58:30,PayPal,Completed,FL,Mobile,SES934257,119.99,14.42
TXN003912,886,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2024-06-21 14:58:30,Apple Pay,Completed,TX,Mobile,SES993389,24.0,1.81
TXN003913,1011,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-03-26 14:58:30,PayPal,Completed,CA,Desktop,SES658579,24.0,2.57
TXN003914,950,110,Fitness Tracker Watch,Electronics,134.99,1,134.99,10,2024-09-29 14:58:30,Google Pay,Completed,TX,Desktop,SES545611,40.5,12.07
TXN003915,712,117,Portable Charger 20000mAh,Electronics,35.99,2,71.98,10,2025-04-16 14:58:30,Debit Card,Pending,IL,Mobile,SES519471,21.59,13.42
TXN003916,34,116,Smart Home Speaker,Electronics,89.99,2,179.98,10,2024-09-14 14:58:30,Debit Card,Completed,FL,Desktop,SES807155,53.99,9.03
TXN003917,97,103,Running Shoes - Nike Air,Sports,129.99,1,129.99,0,2024-09-12 14:58:30,Apple Pay,Pending,WA,Desktop,SES797461,39.0,12.47
TXN003918,284,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2024-11-14 14:58:30,Credit Card,Pending,FL,Mobile,SES368882,12.9,11.15
TXN003919,750,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2024-06-21 14:58:30,Debit Card,Cancelled,TX,Mobile,SES452902,7.5,13.55
TXN003920,203,111,Organic Protein Powder,Health,54.99,1,54.99,0,2024-07-20 14:58:30,Google Pay,Cancelled,MI,Mobile,SES475851,16.5,1.81
TXN003921,319,109,Wireless Mouse,Electronics,26.99,1,26.99,10,2025-03-10 14:58:30,Credit Card,Completed,TX,Desktop,SES186300,8.1,3.74
TXN003922,174,116,Smart Home Speaker,Electronics,89.99,3,269.97,10,2023-12-17 14:58:30,PayPal,Pending,TX,Desktop,SES899376,80.99,11.32
TXN003923,815,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2024-02-01 14:58:30,Google Pay,Refunded,CO,Mobile,SES951058,6.0,3.11
TXN003924,669,116,Smart Home Speaker,Electronics,89.99,1,89.99,10,2025-05-06 14:58:30,Google Pay,Completed,CA,Mobile,SES974287,27.0,0.97
TXN003925,462,119,Instant Pot 6-Quart,Home & Kitchen,80.99,1,80.99,10,2025-08-08 14:58:30,Google Pay,Cancelled,CA,Desktop,SES135753,24.3,2.57
TXN003926,510,111,Organic Protein Powder,Health,49.49,2,98.98,10,2025-08-27 14:58:30,Credit Card,Completed,CA,Desktop,SES997193,29.69,3.29
TXN003927,307,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2025-02-21 14:58:30,Apple Pay,Completed,GA,Mobile,SES703770,6.0,0.58
TXN003928,608,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,2,49.98,0,2024-09-04 14:58:30,Google Pay,Cancelled,WA,Desktop,SES753388,14.99,3.58
TXN003929,924,119,Instant Pot 6-Quart,Home & Kitchen,89.99,3,269.97,0,2024-03-21 14:58:30,PayPal,Completed,CA,Mobile,SES880890,80.99,3.22
TXN003930,1036,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2024-09-21 14:58:30,PayPal,Cancelled,CO,Desktop,SES165389,7.5,9.84
TXN003931,875,112,Mechanical Keyboard,Electronics,107.99,1,107.99,10,2025-05-09 14:58:30,Credit Card,Refunded,TX,Desktop,SES642117,32.4,10.41
TXN003932,607,120,Data Science Handbook,Books,53.99,1,53.99,10,2024-02-26 14:58:30,Credit Card,Completed,CO,Desktop,SES834171,16.2,12.68
TXN003933,92,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2024-09-11 14:58:30,Apple Pay,Completed,AZ,Mobile,SES819887,30.0,9.65
TXN003934,62,104,Python Programming Book,Books,40.5,1,40.5,10,2024-07-06 14:58:30,Google Pay,Completed,MI,Desktop,SES688995,12.15,1.13
TXN003935,872,105,Stainless Steel Water Bottle,Home & Kitchen,22.49,1,22.49,10,2024-06-20 14:58:30,Debit Card,Refunded,WA,Desktop,SES966702,6.75,4.3
TXN003936,275,101,Wireless Bluetooth Headphones,Electronics,71.99,1,71.99,10,2025-09-11 14:58:30,Apple Pay,Completed,CA,Mobile,SES478893,21.6,7.92
TXN003937,1031,103,Running Shoes - Nike Air,Sports,129.99,2,259.98,0,2025-07-08 14:58:30,Apple Pay,Refunded,TX,Tablet,SES459445,77.99,6.73
TXN003938,238,103,Running Shoes - Nike Air,Sports,116.99,1,116.99,10,2024-05-11 14:58:30,PayPal,Completed,NY,Mobile,SES262097,35.1,6.99
TXN003939,728,116,Smart Home Speaker,Electronics,99.99,1,99.99,0,2025-12-07 14:58:30,Debit Card,Pending,CA,Mobile,SES903972,30.0,14.87
TXN003940,208,101,Wireless Bluetooth Headphones,Electronics,63.99,1,63.99,20,2025-07-26 14:58:30,Debit Card,Completed,MA,Mobile,SES882884,19.2,12.57
TXN003941,698,101,Wireless Bluetooth Headphones,Electronics,71.99,1,71.99,10,2024-12-27 14:58:30,Google Pay,Refunded,GA,Desktop,SES328913,21.6,0.71
TXN003942,890,105,Stainless Steel Water Bottle,Home & Kitchen,24.99,1,24.99,0,2024-01-25 14:58:30,Credit Card,Completed,MA,Desktop,SES355605,7.5,9.16
TXN003943,438,117,Portable Charger 20000mAh,Electronics,39.99,1,39.99,0,2025-11-26 14:58:30,Debit Card,Completed,NY,Tablet,SES951124,12.0,11.78
TXN003944,148,109,Wireless Mouse,Electronics,26.99,2,53.98,10,2024-10-20 14:58:30,Apple Pay,Cancelled,TX,Tablet,SES373774,16.19,3.53
TXN003945,181,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2024-07-04 14:58:30,Google Pay,Refunded,CA,Mobile,SES285419,45.0,6.91
TXN003946,436,111,Organic Protein Powder,Health,49.49,1,49.49,10,2024-02-19 14:58:30,Google Pay,Refunded,CA,Mobile,SES619084,14.85,5.4
TXN003947,405,115,Noise Cancelling Earbuds,Electronics,169.99,1,169.99,15,2023-12-28 14:58:30,Google Pay,Completed,MI,Desktop,SES966771,51.0,5.46
TXN003948,758,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-04-27 14:58:30,Credit Card,Pending,TX,Mobile,SES402642,24.0,0.84
TXN003949,756,120,Data Science Handbook,Books,59.99,2,119.98,0,2024-10-06 14:58:30,Debit Card,Pending,FL,Mobile,SES623980,35.99,4.16
TXN003950,684,105,Stainless Steel Water Bottle,Home & Kitchen,21.24,1,21.24,15,2025-12-07 14:58:30,Google Pay,Pending,FL,Desktop,SES132666,6.37,11.27
TXN003951,613,107,LED Desk Lamp,Electronics,42.99,1,42.99,0,2024-12-26 14:58:30,Apple Pay,Completed,CA,Desktop,SES512465,12.9,7.3
TXN003952,729,113,Air Purifier HEPA,Home & Kitchen,159.99,2,319.98,20,2025-05-09 14:58:30,Google Pay,Completed,MI,Mobile,SES593830,95.99,2.29
TXN003953,237,120,Data Science Handbook,Books,59.99,1,59.99,0,2024-01-02 14:58:30,Debit Card,Completed,FL,Mobile,SES284165,18.0,2.15
TXN003954,491,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2024-09-24 14:58:30,Apple Pay,Completed,TX,Desktop,SES774544,24.0,4.63
TXN003955,994,102,Organic Green Tea (50 bags),Groceries,12.49,1,12.49,0,2025-11-16 14:58:30,Credit Card,Cancelled,FL,Mobile,SES274177,3.75,8.79
TXN003956,113,120,Data Science Handbook,Books,59.99,1,59.99,0,2024-07-11 14:58:30,Google Pay,Refunded,GA,Mobile,SES506008,18.0,8.29
TXN003957,155,109,Wireless Mouse,Electronics,29.99,1,29.99,0,2025-11-05 14:58:30,Google Pay,Completed,TX,Mobile,SES302511,9.0,2.24
TXN003958,773,107,LED Desk Lamp,Electronics,36.54,1,36.54,15,2025-07-05 14:58:30,Apple Pay,Refunded,MI,Mobile,SES155249,10.96,7.66
TXN003959,375,110,Fitness Tracker Watch,Electronics,149.99,1,149.99,0,2024-02-03 14:58:30,PayPal,Completed,PA,Tablet,SES189334,45.0,11.56
TXN003960,852,114,Resistance Bands Set,Sports,19.99,1,19.99,0,2025-04-02 14:58:30,Credit Card,Completed,PA,Mobile,SES330338,6.0,8.21
TXN003961,1022,101,Wireless Bluetooth Headphones,Electronics,79.99,1,79.99,0,2024-12-08 14:58:30,PayPal,Completed,NY,Desktop,SES500771,24.0,11.63
TXN003962,558,105,Stainless Steel Water Bottle,Home & Kitchen,22.49,1,22.49,10,2024-02-21 14:58:30,Google Pay,Completed,TX,Mobile,SES586818,6.75,1.93
TXN003963,1056,113,Air Purifier HEPA,Home & Kitchen,159.99,1,159.99,20,2025-10-19 14:58:31,Apple Pay,Completed,FL,Desktop,SES535458,48.0,12.64
TXN003964,318,110,Fitness Tracker Watch,Electronics,134.99,1,134.99,10,2025-11-10 14:58:31,PayPal,Cancelled,FL,Desktop,SES888031,40.5,11.52
TXN003965,493,118,Hiking Backpack 40L,Sports,79.99,1,79.99,0,2025-07-02 14:58:31,PayPal,Completed,MA,Desktop,SES636248,24.0,0.68
